episode_id,sid,seat,day,result,flows_reconciled,PASS_noop,BUY_PRODUCT_WHEAT_qty,BUY_PRODUCT_WHEAT_cash,SELL_WHEAT_qty,SELL_WHEAT_cash,NORTH_ok,HIRE__qty,HIRE__cash,BUY_ANIMAL_COW_qty,BUY_ANIMAL_COW_cash,BUY_ANIMAL_SHEEP_qty,BUY_ANIMAL_SHEEP_cash,SOUTH_ok,PICKUP_ok,BUILD_PASTURE_ok,PLACE_ok,placed_COW,WEST_ok,CARE_ok,BUY_SEED_MELON_qty,BUY_SEED_MELON_cash,PLANT_ok,planted_MELON,placed_SHEEP,WATER_ok,FEED_ok,feed_SHEEP,BUY_SEED_WHEAT_qty,BUY_SEED_WHEAT_cash,planted_WHEAT,feed_COW,COLLECT_FERTILIZER_ok,harvest_FERTILIZER,SELL_FERTILIZER_qty,SELL_FERTILIZER_cash,EAST_ok,HARVEST_ok,harvest_WHEAT,CARE_noop,COLLECT_FERTILIZER_noop,DROP_ok,BUY_SEED_STRAWBERRY_qty,BUY_SEED_STRAWBERRY_cash,WATER_noop,planted_STRAWBERRY,harvest_WOOL,SELL_WOOL_qty,SELL_WOOL_cash,BUY_LAND__qty,BUY_LAND__cash,BUY_PRODUCT_FERTILIZER_qty,BUY_PRODUCT_FERTILIZER_cash,harvest_MILK,SELL_MILK_qty,SELL_MILK_cash,harvest_MELON,SELL_MELON_qty,SELL_MELON_cash,PICKUP_noop,BUILD_COOP_ok,PLACE_noop,FEED_noop,FERTILIZE_ok,fertilized_STRAWBERRY,HARVEST_noop,harvest_STRAWBERRY,DIG_ok,dug_COOP,SELL_STRAWBERRY_qty,SELL_STRAWBERRY_cash,DIG_noop,FERTILIZE_noop,dug_STRAWBERRY,dug_WEED,overflow_WHEAT,overflow_STRAWBERRY,overflow_FERTILIZER,overflow_WOOL,BUY_SEED_CARROT_qty,BUY_SEED_CARROT_cash,planted_CARROT,harvest_CARROT,SELL_CARROT_qty,SELL_CARROT_cash,DROP_noop,BUY_ANIMAL_GOOSE_qty,BUY_ANIMAL_GOOSE_cash,placed_GOOSE,feed_GOOSE,harvest_EGG,SELL_EGG_qty,SELL_EGG_cash,fertilized_WHEAT,fertilized_CARROT,overflow_EGG,PLANT_noop,overflow_CARROT,BUY_SEED_TOMATO_qty,BUY_SEED_TOMATO_cash,planted_TOMATO,fertilized_TOMATO,harvest_TOMATO,SELL_TOMATO_qty,SELL_TOMATO_cash,overflow_MILK,NORTH_noop,BUILD_PASTURE_noop,overflow_MELON,BUILD_COOP_noop,WEST_noop,dug_WHEAT,dug_TOMATO,overflow_TOMATO,dug_PASTURE,overflow_SHEEP,dug_CARROT,dug_MELON,fertilized_MELON
111040483,56357320,1,0,win,True,40.0,37.0,1091.0,32.0,957.0,16,5.0,12.0,2.0,800.0,2.0,1000.0,2,6.0,4.0,4.0,2.0,19,3.0,12.0,960.0,19.0,12.0,2.0,19.0,2.0,2.0,7.0,70.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111040483,56357320,1,1,win,True,38.0,8.0,236.0,0.0,0.0,10,3.0,4.0,0.0,0.0,0.0,0.0,4,4.0,2.0,3.0,0.0,9,4.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,2.0,0.0,0.0,0.0,2.0,4.0,4.0,3.0,298.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111040483,56357320,1,2,win,True,32.0,0.0,0.0,2.0,60.0,16,4.0,7.0,1.0,400.0,0.0,0.0,3,2.0,0.0,2.0,1.0,15,5.0,0.0,0.0,3.0,0.0,0.0,22.0,4.0,2.0,3.0,30.0,3.0,2.0,4.0,4.0,5.0,486.0,5.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111040483,56357320,1,3,win,True,27.0,0.0,0.0,5.0,150.0,22,5.0,12.0,1.0,400.0,0.0,0.0,13,2.0,0.0,4.0,1.0,21,5.0,0.0,0.0,4.0,0.0,0.0,23.0,3.0,2.0,4.0,40.0,4.0,1.0,5.0,5.0,4.0,382.0,5.0,4.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111040483,56357320,1,4,win,True,23.0,6.0,187.0,2.0,62.0,17,4.0,7.0,0.0,0.0,0.0,0.0,14,1.0,0.0,2.0,0.0,15,6.0,0.0,0.0,3.0,0.0,0.0,10.0,5.0,2.0,3.0,30.0,3.0,3.0,6.0,6.0,6.0,562.0,7.0,3.0,6.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111040483,56357320,1,5,win,True,16.0,0.0,0.0,2.0,60.0,15,4.0,7.0,0.0,0.0,0.0,0.0,3,3.0,0.0,0.0,0.0,18,6.0,0.0,0.0,4.0,0.0,0.0,23.0,6.0,2.0,0.0,0.0,0.0,4.0,6.0,6.0,5.0,457.0,7.0,4.0,8.0,1.0,0.0,2.0,4.0,400.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111040483,56357320,1,6,win,True,15.0,10.0,317.0,9.0,288.0,28,7.0,33.0,2.0,800.0,0.0,0.0,7,8.0,7.0,5.0,2.0,18,8.0,0.0,0.0,13.0,0.0,0.0,28.0,8.0,2.0,5.0,50.0,5.0,6.0,6.0,6.0,9.0,807.0,26.0,5.0,6.0,0.0,0.0,3.0,8.0,800.0,0.0,8.0,12.0,10.0,2006.0,1.0,1000.0,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111040483,56357320,1,7,win,True,29.0,0.0,0.0,0.0,0.0,38,8.0,54.0,0.0,0.0,2.0,1000.0,8,9.0,0.0,9.0,0.0,24,10.0,0.0,0.0,8.0,0.0,2.0,29.0,7.0,2.0,4.0,40.0,4.0,5.0,8.0,8.0,8.0,694.0,24.0,0.0,0.0,0.0,1.0,0.0,4.0,400.0,2.0,4.0,0.0,2.0,399.0,0.0,0.0,1.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111040483,56357320,1,8,win,True,38.0,21.0,723.0,2.0,70.0,31,9.0,88.0,0.0,0.0,2.0,1000.0,11,4.0,0.0,7.0,0.0,25,12.0,0.0,0.0,5.0,0.0,2.0,35.0,11.0,6.0,1.0,10.0,1.0,5.0,10.0,10.0,11.0,909.0,31.0,7.0,10.0,0.0,0.0,0.0,4.0,400.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,85.0,12.0,12.0,1881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111040483,56357320,1,9,win,True,25.0,0.0,0.0,12.0,420.0,34,9.0,88.0,0.0,0.0,1.0,500.0,13,5.0,0.0,6.0,0.0,25,13.0,0.0,0.0,4.0,0.0,1.0,40.0,13.0,7.0,4.0,40.0,4.0,6.0,12.0,12.0,14.0,1105.0,34.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
